"지역별","상품군별","판매유형별","항목","단위","2014.1/4","2014.2/4","2014.3/4","2014.4/4","2015.1/4","2015.2/4","2015.3/4","2015.4/4","2016.1/4","2016.2/4","2016.3/4","2016.4/4","2017.1/4","2017.2/4","2017.3/4","2017.4/4","2018.1/4","2018.2/4","2018.3/4","2018.4/4","2019.1/4","2019.2/4","2019.3/4","2019.4/4","2020.1/4","2020.2/4","2020.3/4","2020.4/4","2021.1/4","2021.2/4","2021.3/4","2021.4/4","2022.1/4","2022.2/4","2022.3/4","2022.4/4","2023.1/4","2023.2/4","2023.3/4","2023.4/4","2024.1/4","2024.2/4",
"유럽연합+영국","화장품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","143","70","61","176","411","71","61","71","206","436","214","179","283","337","329","14","15","4","5","8","4","2","10","11","12","10","14","34","25","44",
"유럽연합+영국","화장품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","2363","2292","1925","2510","3022","2744","2503","2922","3131","3051","1891","3733","2825","1651","1538","1510","1442","1307","778","523","218","395","278","300","256","338","503","528","821","1211",
"유럽연합+영국","아동·유아용품","계","해외직접판매액[백만원]","백만원","266","231","212","278","194","182","205","274","204","267","293","402","316","259","275","343","347","292","287","374","329","312","195","417","367","316","284","387","689","523","419","167","46","25","17","53","15","18","22","26","8","8",
"유럽연합+영국","아동·유아용품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"유럽연합+영국","아동·유아용품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","316","259","275","343","347","292","287","374","329","312","195","417","367","316","284","387","689","523","419","167","46","25","17","53","15","18","22","26","8","8",
"유럽연합+영국","음·식료품","계","해외직접판매액[백만원]","백만원","87","80","70","132","100","77","66","26","24","28","23","35","25","29","27","42","31","25","22","27","26","23","18","19","382","20","10","16","16","18","11","11","9","18","11","19","42","27","13","27","32","25",
"유럽연합+영국","음·식료품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","5","10","12","6","4","7","8","6","8","11","10","5","4","1","0","0","0","1","0","1","0","1","1","4","4","2","5","6","7","8",
"유럽연합+영국","음·식료품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","20","19","15","36","27","18","14","21","18","12","8","14","378","19","10","16","16","17","11","10","9","17","10","15","38","25","8","21","25","17",
"유럽연합+영국","농축수산물","계","해외직접판매액[백만원]","백만원","37","40","36","49","46","38","41","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"유럽연합+영국","농축수산물","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"유럽연합+영국","농축수산물","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"유럽연합+영국","생활·자동차용품","계","해외직접판매액[백만원]","백만원","608","627","561","563","480","439","443","489","919","667","705","721","733","698","546","654","739","639","610","637","665","622","383","845","694","632","637","597","670","591","469","209","23","15","29","21","11","10","41","84","114","118",
"유럽연합+영국","생활·자동차용품","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"유럽연합+영국","생활·자동차용품","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","733","698","546","654","739","639","610","637","665","622","383","845","694","632","637","597","670","591","469","209","23","15","29","21","11","10","41","84","114","118",
"유럽연합+영국","기 타","계","해외직접판매액[백만원]","백만원","525","482","473","452","396","387","429","481","540","622","716","775","739","767","721","863","1121","811","760","1057","922","926","536","914","978","905","984","1040","1467","1074","990","487","374","80","268","179","101","267","151","227","214","313",
"유럽연합+영국","기 타","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"유럽연합+영국","기 타","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","739","767","721","863","1121","811","760","1057","922","926","536","914","978","905","984","1040","1467","1074","990","487","374","80","268","179","101","267","151","227","214","313",
"유럽연합","합계","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","4457","7702","13506","5232","6809","8712",
"유럽연합","합계","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","26","14","27","45","34","65",
"유럽연합","합계","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","4431","7688","13479","5187","6775","8647",
"유럽연합","컴퓨터 및 주변기기","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1736","1173","1357","1397","3232","5053",
"유럽연합","컴퓨터 및 주변기기","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"유럽연합","컴퓨터 및 주변기기","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1736","1173","1357","1397","3232","5053",
"유럽연합","가전·전자·통신기기","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","240","209","367","391","646","231",
"유럽연합","가전·전자·통신기기","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","6","0","0","3","0","4",
"유럽연합","가전·전자·통신기기","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","234","209","367","388","646","227",
"유럽연합","가전·전자","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","199","143","226","229","153","93",
"유럽연합","가전·전자","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","3","0","4",
"유럽연합","가전·전자","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","199","143","226","226","153","89",
"유럽연합","통신기기","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","41","66","141","162","493","138",
"유럽연합","통신기기","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","6","0","0","0","0","0",
"유럽연합","통신기기","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","35","66","141","162","493","138",
"유럽연합","소프트웨어","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","5","0","0","0","0","0",
"유럽연합","소프트웨어","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"유럽연합","소프트웨어","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","5","0","0","0","0","0",
"유럽연합","서 적","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","134","113","219","228","125","77",
"유럽연합","서 적","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"유럽연합","서 적","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","134","113","219","228","125","77",
"유럽연합","사무·문구","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","12","10","7","177","504","730",
"유럽연합","사무·문구","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
"유럽연합","사무·문구","면세점 이외","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","12","10","7","177","504","730",
"유럽연합","음반·비디오·악기","계","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","1292","5178","10585","1913","569","979",
"유럽연합","음반·비디오·악기","면세점","해외직접판매액[백만원]","백만원","","","","","","","","","","","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","0","0","0","0","0","0",
